업종,브랜드,상호,평균매출액
치킨,더후라이팬 후라이드 치킨,아이에스크리에이티브,206226
치킨,도담치킨,(주)아지트메이커,311427
치킨,아이벗치킨,아이프랜드,119498
치킨,처갓집양념치킨,(주)한국일오삼,213641
치킨,경아두마리치킨,(주)다시만난사람들,187379
치킨,숯불에닭,탄계명가,291044
치킨,강정이기가막혀,(주)푸디노에프앤디,150450
치킨,소보루치킨,(주)소보루에프씨,28879
치킨,둘둘치킨,(주)일동인터내쇼날,51908
치킨,네네치킨,(주)혜인식품,210527
치킨,비비큐(BBQ),(주)제너시스비비큐,400586
치킨,치킨678,(주)육칠팔,201428
치킨,수상한탕수육,(주)채움푸드,22992
치킨,코리엔탈깻잎두마리치킨,(주)채움푸드,152727
치킨,봉이치킨,(주)봉이에프엔씨,34723
치킨,구어조은닭,(주)진진푸드시스템,29666
치킨,안심치킨,(주)안심푸드,176629
치킨,브라운치킨,(주)비지씨푸드,275781
치킨,맛데이,(주)엘에이치지,50626
치킨,치&강,케이앤씨푸드,132936
치킨,오후엔치킨,태현에프씨(주),206030
치킨,836숯불바베큐치킨,팔삼육산업(주),142995
치킨,달닭,(주)참여텍,93530
치킨,에디슨치킨,(주)참여텍,59782
치킨,오닭꼬치,(주)오닭꼬치,121471
치킨,치르치르,리치푸드(주),309171
치킨,쭈노치킨가게,(주)쭈노에프앤비,125006
치킨,김스타치킨,김스타푸드,254202
치킨,만땅치킨,만땅FC,226433
치킨,이춘봉인생치킨,(주)마스터아이디,205691
치킨,야들리애,(주)제이케이글로벌,215953
치킨,맛닭꼬,(주)꼬꼬에프앤비,268989
치킨,똥집의 달인,똥집의달인,70014
치킨,투마리치킨,(주)미나푸드,105738
치킨,티바두마리치킨,(주)신라외식개발,153209
치킨,사바사바치킨앤비어,(주)마세다린,251458
치킨,전설의치킨,(주)시원전설의푸드,254853
치킨,훌랄라 숯불치킨,(주)훌랄라,113729
치킨,처갓집플러스케이준치킨,(주)한국일오삼,179392
치킨,파리에다녀온치킨,청년공작소,174028
치킨,용달통닭,용달푸드,230556
치킨,치킨플러스,(주)돕는사람들,179182
치킨,무봤나 촌닭,(주)무촌식품,267109
치킨,리얼후라이,(주)리얼피플컴퍼니,167208
치킨,하이꼬꼬,(주)귀남,256860
치킨,푸라닭,(주)아이더스코리아,351178
치킨,치킨히어로,티오엘드림,135791
치킨,본스치킨,(주)비에이지본스,93305
치킨,부뚜막치킨,(주)태풍에프앤비,139223
치킨,치킨더멤버,닭촌축산,106994
치킨,굽네치킨,(주)지앤푸드,306471
치킨,칠칠켄터키,(주)더쉐프,424245
치킨,꼬꼬봉투통닭,(주)더콥,45849
치킨,치킨뱅이,(주)원우푸드,256500
치킨,다사랑,(주)다사랑,319859
치킨,한앤둘치킨,(주)더콥,86031
치킨,아웃닭,(주)테즈,580144
치킨,멕시카나,(주)멕시카나,209552
치킨,사나운치킨,(주)든든푸드,288260
치킨,깐부치킨,(주)깐부,426415
치킨,치킨버스,(주)푸드버스,262749
치킨,코리안바베큐,(주)티비비씨,124424
치킨,치킨더홈,케이와이푸드(주),168901
치킨,씨에프숯불바베큐치킨,(주)씨에프,55714
치킨,썬더치킨,(주)썬더치킨,117302
치킨,땅땅치킨,(주)프랜푸드,197136
치킨,달봉이 치킨,㈜달봉엔터프라이즈,230489
치킨,신통치킨,(주)올치에프씨,54555
치킨,오븐에빠진닭,(주)에땅,247868
치킨,만년닭강정,(주)만년푸드,306231
치킨,김군네통닭집,(주)폴스타컴퍼니,152601
치킨,계동치킨,(주)신성유통,32066
치킨,비에이치씨(BHC),(주)비에이치씨,328247
치킨,두리아,(주)두리아,124206
치킨,삼십구치킨,39치킨본부,55287
치킨,치킨매니아,(주)코리아델로스케이디,151467
치킨,투존치킨,(주)나도람에프씨,247586
치킨,바비후,(주)내일,405140
치킨,더기발한치킨(The기발한치킨),(주)더기발한,136322
치킨,조선CH.S치킨,(주)씨에스,204434
치킨,치킨선생,치킨선생,382874
치킨,쌀통닭,(주)퐁텐,186401
치킨,닭깡,(주)네비스,127819
치킨,치킨과 바람피자,치킨과바람피자,263628
치킨,징기스칸치킨,(자)징기스칸,61454
치킨,엠에프씨멕시칸치킨(MFC멕시칸치킨),나루에프엔비(나루F&B),141752
치킨,농부치킨,(주)참이맛,390078
치킨,범벅치킨,(주)마리푸드,212000
치킨,치킨시대,(주)시대푸드,65889
치킨,치킨주막,(주)치킨주막,258374
치킨,또봉이통닭,또봉이에프앤에스(주),124499
치킨,더썬치킨,(주)더썬컴퍼니,180101
치킨,김진철동래통닭,(주)태진에프앤디,231425
치킨,마파치킨,(주)한국창업경제연구소,242748
치킨,허갈닭강정,(주)유성에프앤비,102378
치킨,허대구 대구통닭,(주)디티에프앤비,362410
치킨,누나홀닭,(주)티앤비코리아,390483
치킨,컬투치킨,(주)컬투에프앤비,206678
치킨,1987금빛통닭,(주)금빛컴퍼니,157749
치킨,칠칠켄터키,(주)무진,535052
치킨,아주커,(주)에이에프씨코리아,219357
치킨,사쿠사쿠,(주)계미락,166292
치킨,삼통치킨,(주)삼통치킨,354865
치킨,아침닭,(주)홈앤치킨,136420
치킨,피니치니,(주)그린푸드존,111657
치킨,존슨켄터키,(주)비브라더스,113598
치킨,무성구어바베큐치킨,(주)시즌푸드,70789
치킨,쌀쌀맞은닭,(주)바름,151484
치킨,94번가,(주)디토코리아,216115
치킨,오늘통닭,(주)대현푸드빌,292293
치킨,온고지신 통닭元,민푸드,186751
치킨,호호닭발,(주)제이앤엠푸드,272291
치킨,범프리카인생치킨,범프리카인생치킨,340133
치킨,치킨처럼,(주)엠에스코리아,261287
치킨,오븐마루,(주)오엠푸드,232758
치킨,못말리는파닭,(주)엠엔글로벌,113541
치킨,아리아치킨,(주)현인에프앤디,95401
치킨,8800켄터키치킨,(주)현인에프앤디,231533
치킨,투마리나,(주)삼정코리아,288237
치킨,꼬꼬팜,포맨에프엔씨,106149
치킨,치킨빵야,(주)불로만,150182
치킨,깜닭치킨,깜닭치킨,133274
치킨,부어치킨,(주)참바른,123990
치킨,맥켄치킨,(주)한일팜스,97036
치킨,돈치킨,(주)한울,141421
치킨,숯양두마리치킨,다온푸드,236786
치킨,동근이숯불두마리치킨,동근이숯불두마리치킨,142760
치킨,꾼닭,(주)일이축산푸드,232617
치킨,보드람 치킨,(주)보드람씨앤알,221984
치킨,큰통치킨,(주)태산유통,59741
치킨,김성구의성마늘치킨,김성구의성마늘치킨,62692
치킨,테트리스 찜닭,테트리스,228699
치킨,파-닭에파무쳐,에스엠푸드(주),310205
치킨,본가옛날통닭,본가옛날통닭,157951
치킨,아리아리닭강정,(주)세원,66429
치킨,본초불닭발,(주)미래원에프앤씨,102177
치킨,치킨더치킨,(주)원진푸드,115924
치킨,꿀딱,(주)케이원푸드,117297
치킨,백년가마솥옛날통닭,현성식품(주),101632
치킨,잉치킨,사재,345615
치킨,둘마니치킨,엠앤에이치에프씨,111273
피자,빚짜(BEEZZA),(주)프라이데이컴퍼니,374833
피자,피자몰,(주)이랜드이츠,114601
피자,리골레토 시카고피자,(주)다이닝팩토리,416741
피자,유로코피자(EUROKO PIZZA),(주)유로코푸드,305094
피자,피자에땅,(주)에땅,181573
피자,자가제빵 선명희피자,(주)더온에프앤비,508470
피자,피자나라치킨공주,(주)리치빔,305892
피자,도미노피자,청오디피케이(주),789938
피자,피자알볼로,(주)알볼로에프앤씨,393775
피자,뽕뜨락피자,(주)웰빙을만드는사람들,121275
피자,피자빅,(주)그린푸드존,149958
피자,마스터 피자쏭,피자쏭,382855
피자,7번가피자,(주)7번가사람들,243115
피자,피자헤븐,(주)피자헤븐코리아,240733
피자,피자헛,한국피자헛(유),747309
피자,한명숙피자치킨,"한명숙피자,치킨",77178
피자,PIZZA BOX(피자박스),피자토비,366666
피자,피자베이,피자베이북구본점,200529
피자,옐로우피자(YELLOW PIZZA),옐로우피자,271734
피자,청년피자,청년피자가맹본부,262994
피자,피자명,(주)고스락에프씨,100094
피자,빨간모자피자,(주)레드캡,261355
피자,피자스쿨,(주)피자스쿨,156899
피자,피자와치킨의러브레터,(주)디에스푸드,112838
피자,피자마루,(주)푸드죤,154589
피자,피자1번가,피자1번가,107078
피자,영구스피자,(주)영구스피자,167454
피자,피자브라더스,(주)피자브라더스,313473
피자,남자피자,(주)남자피자,226918
피자,낙원스낵,(주)박낙원그룹,391129
피자,난타5000피자,(유)난타5000,101475
피자,피자오래,피자오래,209654
피자,피자애,(주)피자애,160006
피자,브로피자,업텐브로피자체인본부,249545
피자,미스터피자,(주)엠피그룹,368979
피자,제임스시카고피자,(주)이프유원트,371033
피자,피자스쿨,(주)씨에이치컴퍼니,132811
피자,킹스타피자,(주)스타푸드코리아,191026
피자,오리지널시카고,(주)오리지널시카고피자,402100
피자,임실치즈피자,(유)승일푸드시스템,53371
피자,강정구의피자생각,(주)케이프랜즈,235276
피자,자연임실치즈피자,자연임실치즈피자,177639
피자,오구피자,(주)오구본가,150105
피자,파파밸리피자,(주)파파밸리,149993
피자,비스트로피자,비스트로(bistro)피자,182060
피자,빅스타피자(Bigstar Pizza),(주)빅스타푸드,237357
피자,나루에프엔비톰스(나루F&B톰스),나루에프엔비(나루F&B),118830
피자,파파존스피자,한국파파존스(주),428657
피자,착한피자,(주)착한피자,368736
피자,임실N치즈피자,(주)NK로지스틱스,154551
피자,피자명인,피자명인,119261
피자,미사랑임실치즈피자,(주)세인에프앤씨,58051
피자,피자빙고,(주)신성마을,28373
피자,Port' Albs 피자굼터,(주)멀티푸드시스템,82659
피자,피자샵(PIZZA#),(주)반올림식품,419393
피자,오르새피자,(주)제이피케이컴퍼니,198454
피자,후니피자,훈푸드,142131
피자,네오피자,(주)네오에프앤비,295098
피자,왕서방왕치킨피자,"왕서방치킨피자,울트라강정(예찬)",75657
피자,미스터파파임실치즈피자,외식그룹진밭,53731
제과제빵,앤티앤스,(주)재원푸드,256333
제과제빵,파리바게뜨,(주)파리크라상,667134
제과제빵,CROCRO (크로크로),(주)키푸디,151689
제과제빵,맘스케익,(주)맘스푸드,109748
제과제빵,도쿄팡야,(주)구피,258081
제과제빵,던킨/던킨도너츠,비알코리아(주),269574
제과제빵,마리웨일237,(주)루시카토,182442
제과제빵,르뽀미에,(주)에스피씨삼립,203712
제과제빵,따삐오,(주)에스피씨삼립,121473
제과제빵,신라명과,(주)신라명과,103098
제과제빵,망원동티라미수,(주)망원동티라미수,579106
제과제빵,빈스킹토스트,(주)빈스킹코리아,92291
제과제빵,이츠굿베이커리카페,(주)엔조이굿,208683
제과제빵,홍루이젠,(주)타이웨이,333544
제과제빵,못난이꽈배기,(주)못난이푸드,91116
제과제빵,스트릿츄러스,(주)스트릿츄러스,200359
제과제빵,또아식빵,(주)또아식빵,308719
제과제빵,더베이크,세영이지(주),383655
제과제빵,핫브레드,(주)에이치비푸드,375571
제과제빵,슈케익하우스(Chou Cake House),슈케익하우스,291318
제과제빵,내가만든미케익,케익타르트,86486
제과제빵,고집불통 식빵싸부,고집불통식빵싸부,447614
제과제빵,오케이크(O'CAKE),H2(에이치2),185380
제과제빵,명랑시대쌀핫도그,명랑시대외식청년창업협동조합,174201
제과제빵,송사부수제쌀고로케,(주)마스터에프엔비,507351
제과제빵,그린브라우니(green brownie),(주)그린브라우니,216722
제과제빵,뚜레쥬르,씨제이푸드빌(주),462774
제과제빵,보네스뻬,롯데제과(주),321564
제과제빵,크리스피크림,롯데지알에스(주),330006
제과제빵,브리오슈도레(BRIOCHE DOREE),대우산업개발(주),259407
제과제빵,빵사부식빵공방,(주)바이영,417992
제과제빵,더브라운,(주)프리스코,331034
제과제빵,롤링핀,(주)롤링핀컴퍼니,655409
제과제빵,심봉사도로케,(주)티엠드,126912
제과제빵,로띠번,(주)로띠번코리아,136459
제과제빵,본정,본정초콜릿(주),331158
제과제빵,지유가오카핫쵸메,(주)지유가오카핫쵸메,150518
제과제빵,곤트란쉐리에,(주)곤트란쉐리에코리아,748160
제과제빵,한스브레드카페,대전광역시동네빵집협동조합,156694
제과제빵,아리랑수제핫도그,(주)아리랑에프앤비,93650
제과제빵,나나케이크,(주)나나드림,167630
제과제빵,비어드파파,스위트밀(주),276490
제과제빵,이앤바이(이n바이),(주)이지바이플러스,204358
제과제빵,바푸리수제식빵,(주)비피알,229901
제과제빵,한스(HANS),(주)한스제과,560982
제과제빵,브레댄코(bread&co.DAILY-NEW),(주)브레댄코,406521
제과제빵,빵장수단팥빵,(주)피쉐프코리아,236787
제과제빵,정도너츠,농업회사법인(주)정담,113610
제과제빵,오페뜨,(주)오페뜨,349983
제과제빵,풍년제과,(주)강동오케익,317660
제과제빵,코코호도,(주)샤마,145508
제과제빵,정항우케익,(주)명품정항우케익,177455
제과제빵,케이크를부탁해,(주)케이크를부탁해,171623
제과제빵,블럭제빵소,(주)블럭에프에스,180662
제과제빵,커피홀베이커리,(자)동명식품서울지점,155914
제과제빵,갓식빵,(주)무진,252188
제과제빵,도담도담식빵,도담도담플랜,170214
제과제빵,와플대학,와플대학협동조합,139256
제과제빵,호밀호두,(주)호밀호두,129692
제과제빵,웰빙쌀빵,(주)에스지푸드,156531
제과제빵,타르타르,(주)바로만든,439378
제과제빵,쌀똑핫도그,(주)초베이,85958
제과제빵,식빵이맛있는집 네모,(주)그린문컴퍼니,139743
제과제빵,호두랑파이랑,호두랑파이랑,59771
제과제빵,천안옛날호두과자,(주)능수제과옛날호두과자,150117
제과제빵,고구맘,영주농업회사법인(주),66066
아이스크림/빙수,페르케노,(주)이랜드이츠,117777
아이스크림/빙수,배스킨라빈스,비알코리아(주),508823
아이스크림/빙수,브알라,(주)브알라,145941
아이스크림/빙수,하겐다즈,한국하겐다즈(주),247490
아이스크림/빙수,오슬로,(주)신세계푸드,152310
아이스크림/빙수,도쿄빙수,(주)에스에스에이푸드,144498
아이스크림/빙수,빙달,(주)빙달,51315
아이스크림/빙수,스위트몬스터(SWEET MONSTER),스위트몬스터(주),84051
아이스크림/빙수,설빙,(주)설빙,369523
아이스크림/빙수,눈꽃빙수 꽃빙,(주)트루프렌드에프앤씨,199221
아이스크림/빙수,픽미픽미아이스크림할인점,픽미픽미아이스,57531
아이스크림/빙수,젤라뚜또,(주)젤라뚜또,73151
아이스크림/빙수,빨라쪼델프레도,(주)빨라쪼,146223
아이스크림/빙수,카페띠아모,(주)베모스,147126
아이스크림/빙수,소프트리(SOFTREE),(주)소프트리,69923
아이스크림/빙수,바세츠 아이스크림(BASSETTS ICE CREAM),(주)바세츠코리아,120191
커피,더카페,(주)이랜드이츠,137376
커피,루고,(주)이랜드이츠,195197
커피,파스쿠찌,(주)파리크라상,386490
커피,반반스프링스커피(BANBANSPRINGS COFFEE),반반스프링스,251622
커피,달콤,(주)달콤,224607
커피,투썸플레이스,투썸플레이스(주),534378
커피,히즈빈스(HISBEANS),(주)향기내는사람들,103533
커피,카페베네,(주)카페베네,205548
커피,엔제리너스,롯데지알에스(주),282548
커피,메가엠지씨커피(MEGA MGC COFFEE),(주)앤하우스,249449
커피,드롭탑(DROPTOP),(주)다도글로벌,246049
커피,벨라빈스커피,(주)놀부,37452
커피,우주라이크앤,(주)우주에프앤디,127077
커피,아리스타,(주)아리스타,222210
커피,커피온리,(주)커피만컴퍼니,212107
커피,cafe65℃,(주)육십오도씨,163738
커피,주커피,태영에프앤비(주),174958
커피,카페보니또,에스프레소코리아(주),113552
커피,더치앤빈,(주)진심코리아,111307
커피,커피베이,(주)커피베이,98368
커피,커피101스트릿(COFFEE 101 STREET),㈜커피101스트릿,247755
커피,카페띠아모,(주)베모스,147126
커피,커피나무,(주)커피나무,229314
커피,컴포즈커피(COMPOSE COFFEE),(주)제이엠커피컴퍼니,241268
커피,더리터(THE LITER),(주)더,164460
커피,핸즈커피 (HANDS COFFEE),(주)지핸즈,233761
커피,더벤티,(주)더벤티코리아,211743
커피,라스베이글,(주)애채,178370
커피,이디야커피,(주)이디야,214557
커피,프랭크서울,(주)프랭크서울,80675
커피,토프레소,(주)에스앤큐플러스,92615
커피,에슬로우커피(ESLOW COFFEE),(주)에슬로우,185610
커피,라벨스하이디,부산우유프랜차이즈사업부,154053
커피,청자다방,(주)청자다방,135473
커피,요거프레소,(주)요거프레소,103865
커피,청년다방,(주)한경기획,660213
커피,엘아르카,엘아르카,72568
커피,달리는커피,써니유통,126619
커피,도노텀블,(주)도노텀블,86837
커피,cafe051(카페051),051커피컴퍼니,159683
커피,리프패럿(LIP Parrot),L.I.PParrotCompany,108573
커피,데니스,데니스,149333
커피,라드커피(LAD COFFEE),라드커피,207200
커피,카페앤스터프,카페앤스터프체인본부,143221
커피,커피사피엔스,커피사피엔스,94194
커피,블레스롤(Bless Roll),블레스롤가맹본부,271263
커피,커피시장,커피시장상동점,69328
커피,텀브커피,(주)위드텀브,75870
커피,카페일루이스,카페일루이스(주),97480
커피,커피가예쁘다,BALENASIXCOFFEECOMPANY,135043
커피,알리바바커피앤도넛,알리바바파트너스(주),53146
커피,엑소엑소핫도그앤커피,(주)세컨드찬스,22521
커피,카페아이엠티,(주)편안,179518
커피,모캄보,(주)마스터코리아,162029
커피,카페원플러스원,(주)카페원플러스원,101340
커피,플루800,플루800,128732
커피,매머드커피(Mammoth coffee),(주)매머드커피랩,214974
커피,매머드익스프레스(Mammoth Express),(주)매머드커피랩,188792
커피,글로리아진스커피,(주)글로리아진스커피코리아,129001
커피,카페플라타너스(PLATANUS),(주)세화에프앤씨,89815
커피,빈스빈스,(주)빈스앤로스터리코리아,208229
커피,죠샌드위치앤커피,(주)제이에스앤씨,143985
커피,카페인중독,(주)중독컴퍼니,157095
커피,할리스커피,(주)할리스에프앤비,383503
커피,디초콜릿커피앤드,(주)할리스에프앤비,196626
커피,제퍼커피(ZEPHYR COFFEE),(주)티엠홀딩스,9243
커피,아로이커피(Aroicoffee),아로이,157127
커피,바빈스,(주)퍼스트에이엔티,131246
커피,빽다방,(주)더본코리아,293067
커피,카페루앤비,(주)루앤비,58890
커피,마린커피,마린커피로스터스,120707
커피,라떼떼,(주)엘에이치지,49361
커피,아프리카커피초콜릿,(주)아프리카커피가게앤학원,132000
커피,빌리엔젤,(주)빌리엔젤,296607
커피,커핀그루나루,(주)커핀그루나루,287321
커피,일리 카페 (illy caffe),(주)큐로에프앤비,246252
커피,비엔나커피하우스,(주)제이엠케이,243892
커피,터치카페,(주)더블유씨엠인터내셔널,73968
커피,허니빈스(HoneyBean's),씨엔지글로벌(주),80203
커피,커피명가,(주)커피명가,245100
커피,퀸즈브라운,대현패밀리(주),120215
커피,카페게이트,(유)에브라임이노베이션,216790
커피,커피마마,티에고(주),80935
커피,베스트빈,(주)에스에이치네트웍스,72251
커피,카페도헤이 왕의커피,(주)카페도헤이,73761
커피,까사밍고,(주)라이온에프지,267303
커피,에이바우트커피,㈜메이크어베러(Makeabetter),603119
커피,에이미스커피(Amy's Coffee),(주)에이미스코리아,102905
커피,휘드카페,휘드카페,83778
커피,마노핀,(주)엠피그룹,179620
커피,카페라떼르,(주)트루프렌드에프앤씨,104769
커피,카페다빈치,(주)다빈치,150355
커피,올리버브라운카페,(주)올리버브라운코리아,163037
커피,다빈치커피,(주)다빈치,112658
커피,9cafe,(주)비비인터내셔널,162636
커피,카페뚤레,(주)카페뚤레(cafeTule),62655
커피,디에떼에스프레소,(주)디떼,43179
커피,탭플레이(TAPLAY),(주)해피랜드에프엔비,84771
커피,닐리스(Nilli's),(주)라파미코,232413
커피,나인어클락커피,(주)나인어클락,126616
커피,크레이저커피(C.Razer coffee),(주)크레이저커피그룹,63921
커피,케이엠엘리 갤러리카페,(주)케이엠엘리,46968
커피,베러먼데이,베러먼데이드링크코리아(주),61901
커피,슈퍼사이즈커피,(주)에스에이치리테일,81892
커피,바리스타비,(주)바리스타비,63792
커피,벌크커피(BULK COFFEE),(주)벌크커피,158378
커피,카페홀릭(CAFE HOLIC),(주)카페홀릭,116494
커피,데일리에스프레소(Daily espresso),데일리에스프레소,194251
커피,카페리빈,(주)리빈코리아,150383
커피,워너커피(WANNA COFFEE),(유)워너커피,152063
커피,마시그래이,(주)에스이엠,140454
커피,커피에반하다,(주)커피에반하다,109480
커피,팬도로시,(주)올리브홀딩스,189550
커피,빨콩,(주)오구본가,136184
커피,셀렉토커피,(주)맥스원이링크,105472
커피,커피코트,(주)커피코트,184773
커피,브라우니70,(주)브라우니웍스,561400
커피,포트오브모카(Port of Mocha),(주)에소코리아,99394
커피,만랩커피,(주)만랩,135946
커피,아마스빈,(주)비케이컴퍼니,300037
커피,탐앤탐스커피,(주)탐앤탐스,350891
커피,슈퍼커피,(주)슈퍼커피,145895
커피,전광수커피,(주)전광수커피,279522
커피,더웨이닝커피(THE WAIN-ING COFFEE),(주)웨이닝코리아,205497
커피,커피더캠프,(주)커피더캠프,128457
커피,아마떼,(주)한국창업경제연구소,155767
커피,해리스카페,(주)해리스,113645
커피,커피홀(coffee hole),(자)동명식품서울지점,99918
커피,라떼킹(latteking),블루빈컴퍼니(주),134119
커피,커피니(COFFEENIE),(주)커피니,168884
커피,감성커피,(주)비브라더스,148473
커피,줄리앙 와플,(주)브라더푸드,31937
커피,하바나익스프레스,(주)주원에프앤비,138136
커피,경성코페,(주)경성글로벌,270837
커피,아임홈,(주)아임홈팩토리,255291
커피,드립앤더치,연두커피인터내셔날(주),498593
커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,17557
커피,카작,(주)늘푸른이야기,57719
커피,꿀스커피GGUL'S COFFEE,(주)정직한,83003
커피,블랙라인커피,(주)카페발트,135168
커피,로반스윗,(주)로반스윗,68203
커피,애니데이,애니데이,83750
커피,킹스빈,킹스빈코리아,94122
커피,커피볶는집,(주)커피볶는집,126199
커피,프롬하츠(FROM HEARTS),(주)프롬하츠,223738
커피,커피왕,(주)다다컴퍼니,132702
커피,더마스터커피,(주)제이윈스(Jwins),117202
커피,성별 에이유,성별에프터유,86429
커피,카페글렌,(주)글렌인터내셔널,94567
커피,빌리브라운(BILLYBROWN),빌리브라운,140028
커피,카페코나퀸즈,카페코나퀸즈(주),211034
커피,토리스타특별한커피,토리스타씨앤에스(toristarC&S),102135
커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,153446
커피,아임일리터,㈜아임일리터,188271
음료(커피 외),공차,(주)공차코리아,320293
음료(커피 외),팔공티,(주)팔공티,150755
음료(커피 외),허유산(HUI LIU SHAN),(주)허유산코리아,12737
음료(커피 외),쥬씨(JUICY),쥬씨(주),153923
음료(커피 외),스무디킹(SMOOTHIEKING),스무디킹코리아(주),196001
음료(커피 외),19티(TEA),(주)참인포텍,132966
음료(커피 외),리치망고,(주)리치망고,144183
음료(커피 외),아마스빈코리아,(주)스토어하우스,346763
음료(커피 외),곰브라더스,(주)제이스타임,81531
음료(커피 외),더퓨러,(주)퓨로에프앤비,82349
음료(커피 외),쥬스팩토리,(주)쥬스팩토리,65991
음료(커피 외),쥬스스타,선우프로듀스(주),48761
음료(커피 외),킹콩쥬스엔커피,(주)킹콩쥬스엔커피,54539
음료(커피 외),쥬스킹(JUICE KING),(주)엠투에프앤비,87732
음료(커피 외),매스커피,(주)매스컴퍼니,212560
음료(커피 외),오가다,(주)오가다,128873
음료(커피 외),황칠가 카페,(주)에이치에스피라이프,11845
음료(커피 외),PRABEAN,(주)프라빈,231389
음료(커피 외),마이쥬스,(주)마이에프앤비,118740
주점,펀비어킹,(주)해리코리아,386085
주점,만만코코로,(주)만만연구소,577592
주점,역전할머니맥주1982,(주)역전에프앤씨,414484
주점,동경야시장,(주)다이닝팩토리,358922
주점,마포곱창,(주)마시명가,1020376
주점,1도씨맥주(1℃ 맥주),(주)우리듬,172014
주점,주식회사포차천국,(주)미트더석세스,380047
주점,포차고고,(주)가업에프씨,362548
주점,리얼펍,(주)알피,155655
주점,링코(RINKO),(주)드링코코리아,704605
주점,3883 팔도실비집,삼정코리아,204123
주점,작업반장,(주)비어프랜드,121704
주점,가르텐호프앤레스트,(주)비어프랜드,176985
주점,웃어라청춘,아이디어팜,247629
주점,통파이브,(주)이루에프씨,223145
주점,2도맥주(이도맥주),(주)이도코리아,170661
주점,크래프트한스(Craft Han's),(주)크래프트한스,323776
주점,압구정 봉구비어,(주)용감한사람들,141961
주점,준코노래타운,(주)준코,458578
주점,심야식당 치치,(주)한경기획,221888
주점,붐비어,붐비어,132745
주점,폼프리츠,폼프리츠,135302
주점,명불허전 원조골뱅이,명불허전,200028
주점,퍼스트비어,퍼스트프랜차이즈,130630
주점,칠공공비어(700비어),칠공공비어(주),186760
주점,투사랑,오엔푸드,47332
주점,크라운호프보리장인,피에스피에프앤디(주),262222
주점,경성주막 1929,피에스피에프앤디(주),655007
주점,소소한일상의별난주점,(주)야미,118122
주점,김양비어,(주)모두가족,128001
주점,최군맥주,(주)빅브라더,149094
주점,군선생,(주)군선생,330632
주점,쿨럭(coolluck),(주)제이에스인터푸드,142171
주점,구노포차,(주)디디프랜즈,215337
주점,꼬지사께,(주)에쓰와이프랜차이즈,148948
주점,엘리팝,(주)에쓰와이프랜차이즈,212253
주점,오춘자비어,(주)춘자외식,138985
주점,용구비어,(주)와이비운용사업부,127026
주점,"오늘,와인한잔",(주)오늘와인,751194
주점,와라와라,(주)에프앤디파트너,460474
주점,짚동가리쌩주,리치푸드(주),236734
주점,뉴욕야시장,리치푸드(주),355455
주점,레드락,(주)제이스타임,195859
주점,대칠성포차,(주)엔에이치에프,298500
주점,브롱스(Bronx),(주)와이에프엔씨,310256
주점,생활맥주,(주)데일리비어,268052
주점,토대력,(주)이원,211260
주점,투다리,(주)이원,103069
주점,백스비어,(주)더본코리아,610797
주점,미술관,(주)디딤,620614
주점,비어팩토리,(주)에스와이네트웍스,159152
주점,브라더오뎅,프랜차이즈창업연구소올프랜즈,159733
주점,와바,(주)인토외식산업,255192
주점,하루비어,(주)포앤디코리아,216814
주점,맥주바켓(맥주Barket),(주)인토외식산업,221705
주점,구름공방,(주)인토외식산업,209224
주점,토리고야,토리고야패밀리(주),645607
주점,노가리슈퍼,(주)대진에프앤비,256071
주점,브루웍스,(주)캔즈코리아,390062
주점,포차35구역,미코에프씨(주),245860
주점,포차스미스,(주)케이케이에프앤비(KKF&B),481852
주점,무한사케무사,미코에프씨(주),200556
주점,김봉남포장마차,(주)봉남푸드,300605
주점,청담이상,(주)리코플레이트,858356
주점,한남동그집,이심전심(주),196816
주점,옥탑방오봉자싸롱,(주)봉자체인본부,154917
주점,편의점포차핫셰프,(주)비즈플랜비,152875
주점,비어첸,(주)케이더블유프랜차이즈,239780
주점,남오토코,(주)더남,414040
주점,임창정의 소주한잔,칠삼비브라더스(주),749628
주점,비어웍스,비어웍스,307496
주점,달빛맥주,(주)제이에스인터푸드,183043
주점,갈매기브루잉,갈매기브루잉(주),272807
주점,간이역,주인프래너스(주),82271
주점,시장통,(주)수에프씨,117187
주점,모로미,(주)여유와즐거움,482430
주점,철수를차버린영희Beer,(주)와이에이치홀딩스,127207
주점,포차플레잉,(주)동행,718588
주점,똥꼬,(주)맑음푸드,202016
주점,청춘싸롱,(주)리치메이커,281709
주점,꾼노리,(주)빅토리어스,537056
주점,포차썸데이,(주)티에스에프엔씨,197725
주점,사이야,(주)사람과사람,194490
주점,느린마을양조장&펍,(주)배상면주가,577505
주점,민혁이네외국포차,(주)맛있게즐기고,503490
주점,치어스,(주)치어스,252348
주점,사거리식당,코리안브라더,484587
주점,먹태,엠엔엠에프씨(M&MFC),69649
주점,대국민야시장,(주)프로파트너,452377
주점,삼구포차,(주)다존,281620
주점,사나포차,(주)한국창업경제연구소,145480
주점,짝태&노가리,(주)피엘오하모니,162267
주점,설맥(SEOL MAC),(주)바이한,153274
주점,홍스포차,홍스푸드,343636
주점,짝태시대,짝태시대,162983
주점,비어사케,케이에스에이치(KSH)푸드,149860
