한식,황태해장국,강원도,원주시,단계동,127.928945900039,37.3463196319437
한식,조은잔치방,강원도,철원군,동송읍,127.223507480856,38.1996053908673
한식,백담갓시래기국밥,강원도,인제군,북면,128.343544324065,38.1970213997796
한식,조은식당,강원도,삼척시,남양동,129.169461709152,37.4454526984135
한식,푸줏간생고기숯불구이전문점,강원도,강릉시,강남동,128.901209496663,37.7445979444272
한식,철다리감자탕,강원도,원주시,중앙동,127.950815367498,37.3533143614896
한식,추억에연탄불,강원도,삼척시,도계읍,129.045282898516,37.2377565143142
한식,청정산채가든,강원도,인제군,인제읍,128.366523165417,38.0160329413101
한식,초아가든,강원도,평창군,대관령면,128.699503785909,37.6801827088949
한식,마포돼지갈비,강원도,춘천시,퇴계동,127.738620079803,37.849913302644
한식,둔내대박음식점,강원도,횡성군,둔내면,128.23964563435,37.4968430794344
한식,평창로그,강원도,평창군,봉평면,128.344174393809,37.6360440954779
한식,계방산가는길,강원도,평창군,용평면,128.469816044569,37.6914131057767
한식,예담,강원도,양양군,강현면,128.616439640147,38.1371533266468
한식,희주네황태해장국,강원도,정선군,고한읍,128.843784592991,37.2076988604201
한식,홍천풍년식당,강원도,홍천군,서석면,128.188082181899,37.7114184826055
한식,도원,강원도,원주시,반곡관설동,127.966648619395,37.3107422205119
한식,갑천맛집,강원도,횡성군,갑천면,128.109892225977,37.5589575219402
한식,아우라지식당,강원도,태백시,삼수동,128.989176061909,37.1744678082902
한식,스노우스푼,강원도,강릉시,중앙동,128.895705319616,37.753929443331
한식,작은언니네고양이,강원도,춘천시,약사명동,127.726592784119,37.8789622380744
한식,주문진황태,강원도,강릉시,주문진읍,128.813646649935,37.8719361379167
한식,여가조아,강원도,원주시,단구동,127.965334770774,37.3220328387741
한식,나래곱창,강원도,태백시,철암동,129.047192456253,37.1279860872504
한식,한우참맛갈비,강원도,춘천시,후평1동,127.754328324493,37.8897005552015
한식,통나무식당,강원도,영월군,김삿갓면,128.602606384298,37.0819227471897
한식,터주골,강원도,춘천시,효자3동,127.740804399925,37.8783816831086
한식,한양감자탕,강원도,동해시,부곡동,129.104730366957,37.5361801371401
한식,함박골,강원도,원주시,판부면,128.016550792608,37.2761337227238
한식,하얀집,강원도,횡성군,서원면,127.788908291538,37.491599149517
한식,행복한밥상,강원도,태백시,황지동,128.991584355153,37.1631478497226
한식,황토방청국장,강원도,원주시,단구동,127.943329071547,37.3264398133712
한식,모안리,강원도,강릉시,포남2동,128.903028577702,37.7813005907586
한식,목우촌참피자화덕체험장,강원도,속초시,영랑동,128.528675853147,38.2105871479139
한식,양푼네,강원도,평창군,대화면,128.453948890131,37.5006022790434
한식,늘푸른식당,강원도,양양군,서면,128.515577069235,38.0791022214103
한식,주대박앤반찬투정,강원도,속초시,교동,128.575116884307,38.2077019650586
한식,명품부대찌개,강원도,강릉시,연곡면,128.838900429092,37.8707407698227
한식,옥산장돌과이야기,강원도,정선군,여량면,128.726253635725,37.4732731958695
한식,복천매운갈비,강원도,태백시,상장동,128.980218698775,37.1435622510298
한식,윤가네,강원도,양구군,남면,128.039160171179,38.1173205524599
한식,서대문족발,강원도,강릉시,포남2동,128.911394021039,37.7710276530955
한식,아바이식당노학,강원도,속초시,노학동,128.548222276146,38.2025959929593
한식,개냇골,강원도,삼척시,성내동,129.153608943351,37.4404815313082
한식,놀부부대찌개강원삼척점,강원도,삼척시,성내동,129.163440081585,37.4441155057524
한식,돼지마을돈짱,강원도,속초시,금호동,128.590200679605,38.2020410999238
한식,수원숯불갈비,강원도,삼척시,남양동,129.16910189633,37.4412123216914
한식,대관령황태이야기,강원도,평창군,대관령면,128.706709165681,37.673679267509
한식,능라도면옥,강원도,속초시,영랑동,128.588949813057,38.2225083580432
한식,청사초롱,강원도,강릉시,주문진읍,128.827703978104,37.8940299431086
한식,신촌옥,강원도,속초시,노학동,128.572063375448,38.196878215569
한식,고성생선찜,강원도,강릉시,성덕동,128.918664404586,37.7604923512742
한식,다리골황태덕장,강원도,인제군,북면,128.352759528616,38.206850759494
한식,곰배령,강원도,인제군,인제읍,128.367172360482,38.0160399261721
한식,바바용떡원통점,강원도,인제군,북면,128.203390830073,38.1233498649488
한식,수에르테,강원도,강릉시,강동면,129.039956383579,37.6861326599653
한식,자몽자몽,강원도,강릉시,송정동,128.948978402965,37.7711814838877
한식,윤가네정육식당,강원도,원주시,태장2동,127.950174572535,37.3835012432783
한식,큰집구이,강원도,강릉시,중앙동,128.898358608579,37.7528100022993
한식,만석꾼,강원도,강릉시,성산면,128.849573421745,37.7528113483051
한식,동막골,강원도,동해시,북삼동,129.108788247014,37.4877290679785
한식,막창생구이,강원도,고성군,거진읍,128.454894026196,38.4460363030526
한식,오성식당,강원도,태백시,삼수동,128.989046349144,37.1748833980532
한식,팔도불곱창,강원도,인제군,인제읍,128.172079106752,38.0682769595815
한식,옥상달빛,강원도,강릉시,내곡동,128.877446414026,37.7395422848045
한식,송죽,강원도,삼척시,남양동,129.167085714736,37.4329065535745
한식,김순례할매손두부,강원도,양구군,해안면,128.139682889389,38.2862769084977
한식,등막골,강원도,양구군,양구읍,127.990498586475,38.1049199976167
한식,브리또인,강원도,강릉시,내곡동,128.877024947963,37.7394012573751
한식,대성식당,강원도,원주시,학성동,127.940758800153,37.3520391859952
한식,장충동왕족발보쌈강릉점,강원도,강릉시,옥천동,128.901886694931,37.7620635737343
한식,홍천메밀촌,강원도,홍천군,홍천읍,127.823117739957,37.6541104018096
한식,자반,강원도,춘천시,퇴계동,127.735808029528,37.8609626871179
