업종,브랜드,상호,평균매출액
한식,한패,(주)보성녹돈,383180
한식,"고기,원칙",(주)반반한행복,470886
한식,사람사는고깃집김일도,(주)고릴라에프앤디,1055353
한식,김둘레순대국,(주)둘레,472932
한식,전주남문조춘자토종피순대국,(주)비엔에스푸드,280683
한식,정가대박집,(주)정웅,621258
한식,맛없으면 환불해주는 장군집,(주)썩세스웨이,976502
한식,마음을 담은 김치찌개,(주)마음을담은,213154
한식,인생해장국,(주)인화티에프에스,326422
한식,굿맘할매순대국&양선지해장국,(주)인화티에프에스,367974
한식,팜팜대패,팜팜대패체인사업부,80226
한식,신단설렁탕,진대푸드,147273
한식,88선수촌,(주)미담제작소,522572
한식,두리맛감자탕,(주)두리맛푸드,529286
한식,주순희찌개마을시골촌,(주)순희에프앤비,237960
한식,예향정,"(주)디케이코리아(D.KKOREACo.,LTD)",425277
한식,호세야오리바베큐,호세야(주),90009
한식,차돌육미,(주)베스트에프앤씨,262491
한식,전주팔미콩나물국밥,(주)베스트에프앤씨,403856
한식,도토리편백집,(주)에이컨,584007
한식,양평서울해장국 큰아들집,(주)정금F&C,334190
한식,김명자낙지마당,(주)김명자,450252
한식,한방전주콩나물국밥,(주)한사랑푸드,398355
한식,별난돼지 김치찌개 & 뒷고기,아름애프앤씨(F&C),348284
한식,킹부대찌개테이크아웃,킹부대찌개테이크아웃본점,51290
한식,팔백국밥,팔백식품,152886
한식,큰맘할매순대국,(주)보강엔터프라이즈,236761
분식,선비꼬마김밥,(주)와이엔비푸드,227305
분식,스쿨푸드,(주)에스에프이노베이션,765455
분식,사담손만두,(주)제이에이치푸드시스템,710285
분식,내가진짜떡볶이다,(주)진짜푸드,264885
분식,찡떡,찡떡에프앤비,327332
분식,응급실국물떡볶이,(주)금해코리아,289120
분식,킹콩떡볶이,이심전심(주),105384
분식,잇또라멘,(주)와이더잇,121601
분식,죠스떡볶이,(주)죠스푸드,224670
분식,뚱볶이,뚱볶이,115061
분식,자매떡볶이,(주)든해자매,229044
분식,마피아떡볶이,밥값계산하는남자들,186760
분식,청년다방,(주)한경기획,365552
분식,싸다김밥,(주)참에프앤디,703545
분식,신참떡볶이,(주)신참에프앤씨,163694
분식,국대떡볶이,(주)지구당,195321
분식,우리둥지,(주)우리둥지,173659
분식,국수나무,해피브릿지협동조합,231426
분식,명인만두,(주)명인에프엔비,153571
분식,인정국물떡볶이,인정푸드시스템,197349
분식,오떡,(주)에이치앤비푸드,181793
분식,투핑거스,(주)에땅,74569
분식,개념떡볶이,(주)푸드엠코리아,82625
분식,공수간,(주)놀부,54021
분식,호떡당,(주)그랜드비스타,86008
분식,으니의수라간,(주)원스에프엔비,63996
분식,이토우야 ITTOUYA,칼스푸드(주),189278
분식,보영만두,(주)보영,370782
분식,참숯불닭발불떡볶이,(주)위드미,135563
분식,바푸리,(주)비피알,168053
분식,핫프렌즈 핫도그,(주)위드미,40745
분식,북문로떡볶이,(주)북문로키친,97892
분식,정아니의불타는여고24시떡볶이,(주)불여시팸,382433
분식,오정은A김밥,(주)오정은,264049
분식,참 좋은 김밥천국,좋은F&C,182633
분식,신대장 떡볶이,캡틴신푸드시스템,248910
분식,대한분식,대한분식김보현인,189010
분식,두끼,(주)다른,603228
분식,엄청난떡볶이,엄청난떡볶이,155863
분식,즉석국물떡볶이 달쫀,달쫀,203271
분식,장호덕손만두,장호덕손만두,115071
분식,본만두,본푸드,476768
분식,우럼마왕만두,우럼마에프앤디,153137
분식,떡볶이스타,스타푸드시스템,23765
분식,웁스떡볶이,웁스에프앤씨,51870
분식,밀방떡,형네가게,245153
분식,이웃집소녀떡볶이,이웃집소녀쉐프,168340
분식,채다올김밥,다올에프엔씨,186314
분식,불오뎅,공공식품,176948
분식,모범떡볶이1976,(주)행길,211131
분식,진미면막국수,진미면막국수,298089
분식,뚱보아저씨 돈가스,뚱보아저씨,237930
분식,심할머니안흥찐빵만두,어우리,118594
분식,바로그집,하나유통,263628
분식,신화신가네매운떡볶이,신화,96543
분식,인정국물떡볶이,두레푸드,198439
분식,몬나니떡볶이,몬나니,123640
분식,딸부자꼬마김밥,딸부자꼬마김밥,170116
분식,두레마을우동집,두레푸드시스템,88510
분식,파더스김밥,(주)미셰프,43108
분식,마포만두,(주)다우림푸드,8760
분식,우리동네국수집,(주)봉화산푸드,195328
분식,한국수,알에스코리아,348917
분식,미가람팔팔닭떡볶이,(주)미가람,489196
분식,조코만삼겹떡볶이,조코만본점,146413
분식,신만용신가네매운떡볶이,신만용신가네매운떡볶이,129359
분식,삼첩분식,씨지에프(주),78549
분식,수철이네왕새우튀김,(주)수철에프앤비,221226
분식,쿠웨이트떡볶이,(주)엘제이푸드,167889
분식,쉐프가만든떡볶이,(주)정명에프앤비,116621
분식,수유리우동집,(주)물과소금,212949
분식,부들부들떡볶이,(주)부들부들,146430
분식,오떡후,(주)이엔에프컴퍼니,110737
분식,올떡,(주)지엔에스올떡,106103
분식,여우愛,(주)퍼스트에이엔티,206001
분식,장상궁김밥,(주)장상궁,308525
분식,역전우동0410,(주)더본코리아,373280
분식,미정국수0410,(주)더본코리아,516271
분식,열정분식소,해낸오버파워(주),337066
분식,김밥제일가,(주)쿡앤리빙,176679
분식,아딸,(주)아딸,106392
분식,덕자네방앗간,(주)덕자네방앗간,370000
분식,오별난멸치국수,(주)누들앤푸드,548167
분식,눈꽃치즈떡볶이,(주)피자헤븐코리아,57311
분식,고속우동,(주)더본코리아,279860
분식,부산어묵,비에프씨F&D,22608
분식,케이콜라보김밥∙떡볶이,(주)해지온,174733
분식,토마토김밥,(주)푸름에프앤에스,365162
분식,얌샘,(주)얌샘,165527
분식,소가담,(주)센치밀리,222565
분식,오마뎅,(주)오마뎅,163028
분식,빨강떡볶이 메이드 바이 신앤군컴퍼니,(주)제이알디,221024
분식,나는 조선의 떡볶이다,(주)이노레시피,77491
분식,달려라달봉이떡볶이,디비코리아,170800
분식,로봇김밥,(주)로봇에프앤비,197070
분식,김피라(kimpira),(주)솔트앤슈가,156067
분식,효형제돈까스,효브라더스,432618
분식,밀크밥버거,(주)오색만찬,41102
분식,서가원김밥,(주)오색만찬,136004
분식,용우동,(주)용마을,247342
분식,밥앤스낵,(주)트로이,175897
분식,꾼떡,(주)트로이,105888
분식,김대표 김밥,(주)덕,354559
분식,치킨곱하기떡볶이,헤이요푸드,198466
분식,분식쌀롱,동행푸드,316600
분식,135튀김집,(주)대원어묵,243360
분식,알촌,(주)구연시스템,190778
분식,와닭꼬치,(주)푸디웍스랩,74928
분식,걸작떡볶이치킨,(주)위드인푸드,316393
분식,로라방앗간,㈜로라컴패니,195687
분식,밥맛나는세상,(주)소디프비앤에프,228722
분식,애플꼬마김밥,(주)애플푸드,153966
분식,홍마떡,(주)홍마떡푸드,421179
분식,선릉역매운떡볶이,하늘아래(주),212744
분식,구포국수,제이피토탈,184524
분식,분식이 이래도 되는가,(주)분식이,187868
분식,지지고(GGGO),(주)더블유엔씨,141713
분식,탄탄면공방,(주)에이티컴퍼니,232086
분식,크앙분식,(주)원더파트너스,61500
분식,소소떡볶이,(주)위대한,192553
분식,찰스숯불김밥,(주)찰스푸드,220757
분식,홍대마녀,(주)훌랄라,22223
분식,동대문떡볶이동떡,동대문떡볶이동떡하복대점,162654
분식,돈페플러스,히노아스카(주),87728
분식,돈페,히노아스카(주),784186
분식,리김밥,(주)바인인터내셔날,282890
분식,신떡,(주)신화에프앤비,98374
분식,오로지라멘,(주)서로다함께,23402
분식,만두여행,(주)인화에프엔비,54489
분식,정성한줄,(주)해밀코리아,542106
분식,바르다김선생,(주)바르다김선생,396549
분식,행컵,(주)혜성푸드빌,205450
분식,스쿨스토어,(주)스쿨스토어,408012
분식,맛있게듬뿍,(주)듬뿍하우스,154441
분식,더바스켓,(주)성하식품,166861
분식,라이스쉐프,(주)이쉐프코리아,220356
분식,신포우리만두,(유)신포우리식품,355488
분식,반장떡볶이,(주)반장푸드,244111
분식,황기순의 칼국수&돈까스,(주)티에스에프엔씨,141218
분식,보용만두,(주)보용에프앤씨,312853
분식,마성떡볶이,(주)마성떡볶이,170121
분식,기봉이 김밥,㈜기봉이,183503
분식,이여사나무김밥,(주)다온코리아,249549
분식,귀일,(주)오픈스카이앤귀일,144289
분식,엉클박스,엉클상회,203500
분식,홍스떡,홍스푸드,290440
분식,고수라,(주)고수라,188147
분식,할매손충무김밥,(주)할매손,167161
분식,생생돈까스,(주)에버리치에프앤비,227363
분식,무꼬뭐꼬떡볶이,(주)그루나무,47172
분식,버무리떡볶이,(주)이플푸드,161311
분식,불스떡볶이,(주)비케이홀딩스,223068
분식,알리바바쏙쏙김밥,알리바바파트너스(주),153309
분식,치피떡,(주)생활에프앤비,72813
분식,알면 통하는 떡볶이,알통떡볶이,114368
분식,애플김밥,(주)애플김밥,271038
분식,남문떡볶이,(주)유민에프앤씨,189002
분식,왕순이 주먹밥 김밥,(주)왕순이,139746
분식,공씨네주먹밥,맛있는놀이터외식사업부(주),70124
분식,명동할머니국수,(주)봉원에프앤비,257348
분식,슈퍼떡볶킹,(주)푸드테이너컴퍼니,15891
분식,틈새라면,(주)틈새상사,90030
분식,동산만두,(주)동산만두,194471
분식,이삭토스트,(주)이삭,144992
분식,두가지떡볶이,두가지떡볶이,163949
분식,브라더꽈배기,(주)브라더푸드,485214
분식,춘하추동,"춘하추동F&C,동진여관",152792
분식,오늘애김밥(오늘愛김밥),(주)오늘애,584982
분식,송촌꼬마김밥,송촌꼬마김밥,81477
분식,땡큐꼬마김밥,(주)해오름에프앤비,245336
중식,짬뽕타임,(주)제이에이치푸드시스템,769125
중식,상상짬뽕,상상FnB,812402
중식,정쉐프탕수육,정쉐프탕수육,121099
중식,마시내탕수육짜장,(주)마시내,36752
중식,제레미20(Jeremie20),(주)제레미에프엔비,19967
중식,착한쭝식,서가김푸드,559319
중식,짬뽕지존,투맨홀딩스(주),1117711
중식,이비가짬뽕,(주)이비가푸드,454979
중식,피슈 마라홍탕,(주)피슈애프앤씨,727945
중식,사해방탕수육,사해방푸드,225654
중식,불이아,더월드(theworld),936646
중식,메이탄,성호푸드,1381747
중식,북경짜장,(주)다함컴퍼니,998661
중식,전설의짬뽕,양파(onion),555033
중식,홍탕,(주)홍탕,20828
중식,중화가정,(주)루에프앤비,361371
중식,홍콩반점0410,(주)더본코리아,622725
중식,신룽푸마라탕,(주)티알제이에프앤비,421933
중식,교동짬뽕,(주)명가푸드시스템,535640
중식,홍리마라탕,(주)홍리에프앤씨,168821
중식,짬뽕타운,푸얼담식품,282275
중식,짬뽕10101,(주)고구려푸드,462659
중식,몽짬뽕,(주)에이제이타운,319477
중식,라공방,(주)따청푸드,1268972
중식,홍짜장,(주)한밭에프앤지,185272
중식,큐큐면관,에이스외식산업(주),301264
중식,이만구교동짬뽕,(주)이만구,666639
중식,마라내음,길컴퍼니,283347
중식,더시카고짬뽕(THE CHICAGO JJAMPPONG),(주)기봉이,404829
중식,징차이짜장,파워푸드(유),738552
중식,라화쿵부,회풍식품(주),406572
중식,쏘핫 마라탕 마라샹궈,쏘투더핫,138811
중식,바른푸드,바른푸드,68169
일식,원카츠,더블유컴퍼니,210828
일식,코코로벤또,(주)카모메호스피탈리티그룹,371748
일식,카모메,(주)카모메호스피탈리티그룹,177807
일식,배터지는생동까스,(주)진진에프씨,110012
일식,쿠우쿠우,(주)쿠우쿠우,2945261
일식,멘야마쯔리,멘야마쯔리(주),256090
일식,홍대돈부리,(주)홍대돈부리,387255
일식,고레카레,(주)고레코리아,290911
일식,스시노칸도,(주)스시히로미,1105834
일식,하루엔소쿠,(주)하루돈,239158
일식,신기소,(주)공영식품,204048
일식,소노야,(주)공영식품,192541
일식,기소야,(주)공영식품,156020
일식,멘무샤조이,(주)오리엔탈푸드코리아,24788
일식,스시아오,(주)스시아오,568138
일식,마싰는끼니,(주)최고식품카페아라,185440
일식,겐로쿠우동,겐로쿠우동,240214
일식,스시투어,스시투어,950000
일식,오이시라멘,오이시라멘,170258
일식,카츠탄탄,카츠탄탄(TheTANTAN),483248
일식,수코미치,수기획,256951
일식,스타동,스타동패밀리,458530
일식,하코야,(주)엘에프푸드,244988
일식,고칸,(주)대건에프앤비,357763
일식,오와스시,오와스시,458246
일식,이자와,(주)왕컴퍼니,395760
일식,돈돈정,(주)제이에스푸드컴퍼니,526441
일식,마카나이,(주)더준푸드원,201150
일식,제라진돈가스,(주)제라진에프엔비,253750
일식,도쿄이찌바,(주)제이알에프앤씨,535957
일식,스시한판,(주)제이알인터내셔널,636811
일식,아프로,(주)즐거운,269374
일식,스시오블랙컨테이너,(주)제이알인터내셔널,907018
일식,헬로피쉬,와이엠에프앤비,246638
일식,코소코소,흥인푸드,253737
일식,키햐아,(주)우리우스,221027
일식,멘야산다이메,(주)재팬푸드서비스,397908
일식,가츠몽,(주)가츠몽,231634
일식,토끼정,(주)에스앤에스코퍼레이션,1077730
일식,사보텐,(주)캘리스코,841865
일식,스시웨이,(주)사보르웨이,434162
일식,주인의주방,(주)트리플에이컴퍼니,260885
일식,히노아지,(주)젠푸드,252863
일식,홈팝참치,(주)동심컴퍼니,157800
일식,심야오뎅,(주)골든스트릿,155182
일식,25카츠,(주)델리치랩,350933
일식,야끼화로,(주)야끼화로,519933
일식,후쿠오카함바그,푸드리퍼블릭코리아(유),318285
일식,후쿠오카함바그익스프레스,(유)푸드리퍼블릭글로벌,530349
일식,金太郞,(주)예가,260590
일식,도쿄라멘,(주)초심에프앤씨,149243
일식,동명 카츠,(주)던케이투에스,102727
일식,탐나종합어시장,(주)골든밥코리아,2209391
일식,겐텐,(주)겐텐,219971
일식,미카도스시,(주)올바른에프앤비,653831
일식,야미가,(주)제이더블유푸드코리아,460108
일식,산카이 이자카야,(주)에스앤디코퍼레이션,415563
일식,유부남,(주)청년부름,265629
일식,25센치,이오에프씨(주),414671
일식,몬스터스시&사시미,(주)야베스코리아,382968
일식,쿠시마사,(주)쿠시마사,344184
일식,쿠벤(KU·BEN),(주)아이딜홈,131083
일식,미소야,(주)보우앤파트너스,356974
일식,열도분식,모두푸드시스템,230669
일식,히메노라멘,(주)잘만든,314175
일식,유리카모메,(주)광장,262888
일식,이태원천상,(주)에프씨천상,819066
일식,마마돈,굿펠라스(goodfellas),347797
일식,미스터스시,(주)해운대엠에스,451812
일식,하나돈까스,(주)파나,544395
일식,이자카야 게다(げた),운치상회,324757
일식,동경에서먹었던규동,(주)어반푸드랩,250449
일식,꽃남연어집,(주)꽃미남브라더스,406182
일식,마루가메제면,(주)토리돌코리아,368460
일식,시오도메,(주)소담푸드,192126
일식,하나샤브샤브,(주)씨앤피물류,537674
일식,키무카츠,㈜키무카츠아시아,313109
일식,도꼬돈카츠,(주)도꼬야,277515
일식,DON돈까츠,DON돈까츠,203350
서양식,바네스,바네스코리아(주),71317
서양식,빈체로,(주)에스씨케이,420547
서양식,브라우니70,(주)브라우니웍스,573151
서양식,김씨화덕,김씨에프엔비(F&B),492803
서양식,빠레뜨한남,(주)이트렌디,802328
서양식,요녀석,(주)아라에프엔비,269989
서양식,그 : 숲,수풀림컴퍼니,525000
서양식,파티오42,(주)테그글로벌,318188
서양식,클램(CLAM),(주)씨에프씨(CFC),542636
서양식,선식당,(주)선식당,583727
서양식,한끼맛있다,(주)쉐프마인드,581873
서양식,고메돈까스,(주)고메푸드,611624
서양식,비밀더비스트로(BMEAL THE BISTRO),(주)푸드홀릭스,292741
서양식,맨인더키친(MAN IN THE KITCHEN),(주)다오이앤씨,682373
서양식,스파게티스토리,(주)스토리푸드,236612
서양식,동성로매콩돈까스와 냉면,동성로매콩돈까스와냉면,300608
서양식,마녀주방,(주)디에프코리아,703593
서양식,돈까스 BROS,브로스에프앤비,358206
서양식,웰돈까츠,백's코리아,41539
서양식,루스트플레이스,㈜메이크어베러(Makeabetter),1124370
서양식,딜스테이크,(주)이엔에프컴퍼니,121775
서양식,롤링파스타,(주)더본코리아,1106119
서양식,플라잉볼,(주)플라잉테이블,188324
서양식,스탠딩스테이크,(주)푸디아,147343
서양식,봉대박스파게티,(주)에프씨봉대박,239656
서양식,아날로그키친,(주)더에이그룹,524684
서양식,서가앤쿡,(주)에스앤에스컴퍼니,941243
서양식,미태리,(주)트루팜,284462
서양식,행복이있는그곳돈까스식당,더셰프코리아,53193
서양식,모모스테이크,(주)시작,270400
서양식,쑝쑝돈까스,(주)에스에스피씨(SSPC),280885
서양식,컨트리맨즈,(주)촌놈인터내셔널,727436
서양식,정든밤,(주)삼덕로드,407680
서양식,롱브레드,(주)파인푸드컴퍼니,637382
서양식,쏘렌토,(주)쏘렌토푸드,356250
서양식,아인방,(주)새모양에프앤비,1039751
서양식,미쿡식당,푸드리퍼블릭코리아(유),604523
서양식,닐리스(Nilli's),(주)라파미코,255865
서양식,닐리,(주)엔아이에프앤씨,379041
서양식,헌터스문,(주)농협목우촌,341287
서양식,스파게티스토리까르보네,(주)인토외식산업,185999
서양식,헝그리브라더스,규니스컴퍼니,205970
서양식,안디아모티볼리 (Andiamo Tivoli),티볼리파스타푸드,524551
서양식,뜨돈(DD'DON),(주)나무에프엠디,656652
서양식,스푼필라프,(주)다다코퍼레이션,177282
서양식,파스토보이(pastoboy),(주)우주소년,310007
서양식,수페부엌,(주)수페컴퍼니,508923
서양식,샤이바나,(주)태그린,532985
서양식,홍익돈까스,(주)홍익,722247
기타 외국식,램플러스,(주)제이에이치,312425
기타 외국식,다구오,(주)이랜드이츠,330980
기타 외국식,호아빈,(주)오리엔탈푸드코리아,322643
기타 외국식,일공공샤브,(주)일공공코리아,505428
기타 외국식,생어거스틴,(주)늘솜,816351
기타 외국식,부리또인,(주)인피플컴퍼니,225662
기타 외국식,리틀파파포(Little PAPA Pho),(주)피엠씨에프앤비,263418
기타 외국식,더램(THE램),더램,311596
기타 외국식,Emoi(에머이),(주)에머이,465465
기타 외국식,유생촌,(주)유생촌푸드,1111425
기타 외국식,리틀하노이(LittleHANOI),(주)글로리본,134245
기타 외국식,핵스테이크,(주)핵가족,209672
기타 외국식,후라이드참잘하는집,더스카이팜후라이드참잘하는집지점,446688
기타 외국식,반포식스,(주)테이스티컴퍼니,686690
기타 외국식,포앤반(PHO&BANH),(주)푸디플랜,119829
기타 외국식,그릴타이,(주)테이스티컴퍼니,557781
기타 외국식,르번미(Lebunmie),(주)세지푸드,349049
기타 외국식,쏭스클럽핫도그,(주)쏭앤킴푸드,57259
기타 외국식,포트리스,(주)포트리스,123084
기타 외국식,포보스,(주)아시아푸드리퍼블릭,293551
기타 외국식,철판떼기,(주)꾸버가,81956
기타 외국식,영칼로리 쌀국수,(주)제이투케이에프앤비,38475
기타 외국식,베트남노상식당,(주)트리플에이컴퍼니,241385
기타 외국식,PHO38,(주)트렌차이즈,172008
기타 외국식,아리가또맘마,(주)트렌차이즈,209750
기타 외국식,도스타코스,(주)도스타코스,255207
기타 외국식,토마틸로,비컨홀딩스(주),476796
기타 외국식,엉클인더키친,(주)플랜지,541812
기타 외국식,미분당,(주)미분당,445768
기타 외국식,월남국수,(주)더블유엔씨,134002
기타 외국식,하와이새우트럭,(주)하와이팩토리,203751
기타 외국식,달링스테이크,달링스테이크,254023
기타 외국식,분짜라붐,(주)별동부대,480695
기타 외국식,하노이포베트남쌀국수,(주)티엘에프앤씨,129027
기타 외국식,그린하노이,(주)바로에프에스,436436
기타 외국식,월면가,엠아이비코리아,100481
기타 외국식,노량진의 전설 미스사이공(miss420),(주)엠푸드에스엔시,188662
기타 외국식,사이공본가,(주)글로벌프렌드,358104
기타 외국식,나이쏘이(NAISOI),(주)제이이글로벌,192123
기타 외국식,도스마스,(주)도스마스,177540
기타 외국식,메콩타이,(주)메콩타이컴퍼니,555096
기타 외국식,경성양꼬치,(주)천지,274486
기타 외국식,포로이,(주)포로이,233099
기타 외국식,미각양꼬치,(주)미각,356849
패스트푸드,팔팔핫도그,(주)프로젝트비,153267
패스트푸드,죠샌드위치앤커피,(주)제이에스앤씨,136824
패스트푸드,코끼리가반한핫도그,티에고(주),74213
패스트푸드,비스트로피자,(주)글로비,259772
패스트푸드,미스터톡톡(Mr TokTok),(주)두손커머스,348572
패스트푸드,자니로켓,(주)신세계푸드,330607
패스트푸드,더제이케이 키친박스,(주)더제이케이푸드스토리,357724
패스트푸드,버거킹(Burger King),(주)비케이알,981168
패스트푸드,메이젠,(주)메이젠,193943
패스트푸드,벅스리아,벅스리아푸드시스템,37964
패스트푸드,버거307,버거307,173907
패스트푸드,피치버'S,우리푸드시스템,182962
패스트푸드,토스피아,(주)푸드넷시스템,94002
패스트푸드,밀플랜비,(주)웨이브,288812
패스트푸드,롯데리아,롯데지알에스(주),676866
패스트푸드,마녀돈앤파스타,마녀식탁,197363
패스트푸드,미스앤미스터포테이토,(주)도연에프엔씨,176795
패스트푸드,퀴즈노스서브,(주)유썸,255199
패스트푸드,스테프핫도그,(주)스테프코리아,123642
패스트푸드,뉴욕버거,(주)수혁,212159
패스트푸드,에그셀런트,(주)다이닝팩토리,216081
패스트푸드,웰덤치킨,(주)푸디노에프앤디,130467
패스트푸드,호봉토스트,(주)호봉푸드시스템,173814
패스트푸드,쑤와리질러,(주)영원푸드,158336
패스트푸드,뉴욕핫도그앤커피,(주)뉴욕핫도그앤커피,43419
패스트푸드,마미쿡,(주)훌랄라,146472
패스트푸드,파파이스,(주)티에스푸드앤시스템,356513
패스트푸드,지정환피자,(주)정담에프에스,145329
패스트푸드,델리랩 (Delilab),"델리랩,여우넷",188137
패스트푸드,쉐이크포테이토,(주)도남에프앤에프,136056
패스트푸드,피제리아 나인로드,(주)씨엠월드에프앤씨,532499
치킨,맛데이,(주)엘에이치지,88628
치킨,아이러브피자&치킨,㈜더난푸드,286563
치킨,굽네치킨,(주)지앤푸드,314455
치킨,부어치킨,(주)참바른,117665
치킨,계림원누릉지통닭구이,(주)동천에프앤비,256194
치킨,DK Chicken (디케이치킨),디케이팩토리(DKFACTORY),198937
치킨,박군치킨,농업회사법인(주)도도푸드,79775
치킨,오부장치킨,(주)본에스디코리아,224020
치킨,치킨퐁,(주)비어프랜드,246834
치킨,티바두마리치킨,(주)신라외식개발,136773
치킨,꾸브라꼬 숯불 두마리 치킨,제이케이유통,274658
치킨,닭장수후라이드和,(주)주완푸드,230146
치킨,디디치킨(DD치킨),(주)디디에프엔비,155751
치킨,충만치킨,(주)충만,258391
치킨,이춘봉인생치킨,(주)마스터아이디,171188
치킨,치킨플러스,(주)돕는사람들,189353
치킨,처갓집플러스케이준치킨,(주)한국일오삼,219469
치킨,처갓집양념치킨,(주)한국일오삼,215716
치킨,푸라닭,(주)아이더스코리아,419394
치킨,쌀통닭,(주)퐁텐,172419
치킨,투가이즈(TWO GUYS),투가이즈,225569
치킨,오태식해바라기치킨,(주)서호에프앤비,79966
치킨,오븐에빠진닭,(주)에땅,232348
치킨,깐부치킨,(주)깐부,441892
치킨,치칵치칵,씨케이푸드,340890
치킨,치요남치킨,(주)얌얌레시피,256986
치킨,쌀쌀맞은닭,(주)바름,173002
치킨,94번가,(주)디토코리아,183251
치킨,별별치킨,농업회사법인(주)별난사람들,134961
치킨,놀부옛날통닭,(주)놀부,113330
치킨,깜꼬치킨,위더스FC,50374
치킨,미쳐버린파닭,(주)수정,103652
치킨,닭꾸버,(주)케이디엔푸드,103784
치킨,또래오래,(주)농협목우촌,122986
치킨,콩닥콩닭,케이디유통,129107
치킨,땅땅치킨,(주)프랜푸드,178079
치킨,치킨89(치킨팔구),(주)우분트,172837
치킨,오븐마루,(주)오엠푸드,219686
치킨,양계장집아들,(주)양계장집아들,144457
치킨,멕시카나,(주)멕시카나,208572
치킨,두레옛날통닭,(주)도담에프앤에스,299239
치킨,테트리스찜닭,(주)선일에프앤비,181923
치킨,부여통닭,(주)에카,220814
치킨,자담치킨,(주)웰빙푸드,247495
치킨,치킨678,(주)육칠팔,190033
치킨,불로만치킨바베큐,(주)불로만,114338
치킨,안심치킨,(주)엘에이치지,148118
치킨,치킨매니아,(주)코리아델로스케이디,173407
치킨,달봉이치킨,㈜달봉엔터프라이즈,205254
치킨,징기스칸치킨,(자)징기스칸,61481
치킨,서개미치킨,개미치킨,114396
치킨,치킨멤버,닭촌축산,112394
치킨,김스타치킨,김스타푸드,208524
치킨,오리지널 팔칠(87')닭강정,팔칠(87')닭강정,122396
치킨,one&two깻잎두마리치킨 (원앤투깻잎두마리치킨),흥성,11530
치킨,호식이두마리치킨,호식이두마리치킨,240091
치킨,대한맥주집,대한컴퍼니,246175
치킨,브이에프씨치킨파티(VFC치킨파티),선진VFC,82929
치킨,정직한통닭,닭대표,95442
치킨,만땅치킨,(주)서호에프앤비,81415
치킨,꾸꾸루꾸바베큐,유진물산,146753
치킨,엠에프씨 멕시칸치킨(MFC 멕시칸치킨),나루에프엔비(나루F&B),130494
치킨,후라이드바삭킹,도움,274827
치킨,상문이두마리숯불양념치킨,푸드메이트,137117
치킨,수준이 다른 치킨,오복가,406900
치킨,전국3대치킨 오성통닭,오복가,178933
치킨,맛있게매운(빨석구)빨간석쇠구이,장인푸드,249227
치킨,굽는치킨,계산씨케이,44580
치킨,불촌두마리치킨,신미푸드시스템,51060
치킨,위드치킨,위드치킨,36763
치킨,One&Two깻잎두마리치킨,흥성에프디,292979
치킨,치킨삼파전,이온유통,156371
치킨,하우스홀드,푸드피아,62876
치킨,장모님치킨,장모육계유통,83507
치킨,깜닭치킨,깜닭치킨,241551
치킨,치킨연구소,치킨연구소,52041
치킨,치킨선생,(주)정성담다,369260
치킨,종국이두마리치킨,종국이두마리치킨체인본부,156839
치킨,림스치킨,림스상사,83123
치킨,치순이통닭,엘제이유통(유),138278
치킨,다코기,DAKOGI(다코기),396993
치킨,필바든치킨,필푸드,137979
치킨,조선의 옛날통닭,제이에프앤씨,74977
치킨,Mr.짱닭치킨,내맘대로골라먹는맛있는짱닭치킨,204522
치킨,본가옛날통닭,본가옛날통닭,189107
치킨,명동닭튀김,명동닭튀김,112515
치킨,닭권브이,닭권브이,54421
치킨,김순례 닭강정,(주)인푸드,251266
치킨,마슬랜,마슬랜,174232
치킨,지붕위에,지원푸드,34400
치킨,오븐에 꾸운 닭,계림F&C,168122
치킨,해뜰닭,푸드삼성,39164
치킨,그시절옛날통닭,남선씨엔델리,68750
치킨,몽키스비어,설원식품,192631
치킨,꼬꼬아찌,(주)세경에프앤비,180420
치킨,사쿠사쿠,(주)계미락,171913
치킨,더후라이팬치킨클럽,아이에스크리에이티브,183919
치킨,더후라이팬 후라이드 치킨,아이에스크리에이티브,183989
치킨,누나홀닭,(주)티앤비코리아,372715
치킨,추닭집,패밀리에프앤씨,259166
치킨,칠칠켄터키,(주)무진,461980
치킨,8800켄터키치킨,(주)현인에프앤디,218658
치킨,김군네통닭집,(주)폴스타컴퍼니,381672
치킨,김성구의성마늘치킨,김성구의성마늘치킨,75955
치킨,아이벗치킨,아이프랜드,130255
치킨,대박나자 부자치킨,(주)알피,87481
치킨,60계,(주)장스푸드,526522
치킨,더썬치킨,(주)더썬컴퍼니,130824
치킨,소담치킨,(주)정성푸드마스타,117295
치킨,큰통치킨,(주)태산유통,51029
치킨,치킨주막,(주)치킨주막,236999
치킨,호치킨,(주)다울에프앤비,327875
치킨,야들리애,(주)제이케이글로벌,203884
치킨,바보스,조이세이(주),89922
치킨,꿀닭,조이세이(주),50463
치킨,땡큐맘치킨,(주)이루에프씨,147396
치킨,신통치킨,(주)올치에프씨,55160
치킨,바른치킨,(주)이루에프씨,320278
치킨,꼬꼬봉투통닭,(주)더콥,51093
치킨,한앤둘치킨,(주)더콥,184048
치킨,맛닭꼬,(주)꼬꼬에프앤비,295314
치킨,네네치킨,(주)혜인식품,191467
치킨,달닭,(주)참여텍,46131
치킨,에디슨치킨,(주)참여텍,29247
치킨,모던통닭,(주)모던키친컴퍼니,359935
