70,한식,맛을그리다오상미,맛을그리다더컴퍼니,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,4400,5500,1000,58800,69700,1500,50,22500
71,한식,마포옥,(주)디딤,가맹사업 개시 전,0,0,177,0,0,0,0,0,0,11000,5500,5000,64075,85575,1100,99,33000
72,한식,파촌(坡村) 돼지 특수∙부속 전문점,(주)육일컴퍼니,2018-09-05,30,0,5,0,0,0,0,0,0,3300,2200,5000,49500,60000,1265,66,25300
73,한식,따신국밥,(주)한고집,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,5500,3300,3000,42150,53950,1430,50,21450
74,한식,기센국밥,올림엔터프라이즈(OLIMENTERPRISE),2020-05-01,10,0,1,0,0,0,0,0,0,1100,2200,2200,53000,58500,1500,66,30000
75,한식,오리뱅크,(주)에이스쏘닉,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,11000,5500,20000,0,36500,2200,50,33000
76,한식,바담코다리네,(주)바담,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,11000,5500,5000,130819,152319,1789,165,89430
77,한식,온가솥밥,(주)자력갱생,가맹사업 개시 전,0,0,11,0,0,0,0,0,0,5500,3300,1000,38599,48399,2222,33,22220
78,한식,지호한방삼계탕,(주)지호,2002-03-11,12,68,40,6,0,2,5,413563,8981,11000,5500,3000,92700,112200,1540,99,46200
79,한식,황금 비벼비벼,(주)유니쉐프,가맹사업 개시 전,0,0,10,0,0,0,0,0,0,5500,5500,5000,16500,32500,1650,33,16500
80,한식,동양족발,㈜소부상회,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,5500,5500,1000,28930,40930,2200,33,22000
81,한식,뒷고기회관,(주)저스트컴퍼니,2019-12-17,15,5,2,5,0,0,0,0,0,5500,3300,2000,72600,83400,1980,66,39600
82,한식,한끼국밥,(주)삼화네트웍,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,5500,3300,2000,3630,14430,0,0,0
83,한식,닭밥,패밀리에프엔씨,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,3300,2200,1000,0,6500,10,5445,16500
84,한식,기막힌 감자탕&칡냉면,부흥식품,가맹사업 개시 전,0,0,5,0,0,0,0,0,0,3300,2200,3000,49500,58000,2200,33,22000
85,한식,복남이네꽁당보리밥,(주)올댓컴퍼니,가맹사업 개시 전,0,0,8,0,0,0,0,0,0,5500,2200,30000,158400,196100,2200,165,110000
86,한식,홈쿡,(주)엠케이우성,가맹사업 개시 전,0,0,6,0,0,0,0,0,0,3300,2200,0,25300,30800,550,33,5500
87,한식,호랭이 곳간,㈜하나컴퍼니,가맹사업 개시 전,0,0,16,0,0,0,0,0,0,5500,3300,3000,61300,73100,1700,66,34000
88,한식,선어도,㈜차차,가맹사업 개시 전,0,0,10,0,0,0,0,0,0,11000,5500,5000,69300,90800,1650,66,33000
89,한식,육육간,(주)제이앤제이코퍼레이션스,2020-10-26,5,0,0,0,0,0,0,0,0,2200,2200,1000,130700,136100,5000,66,100000
90,한식,발빠닭,(주)어나더푸드컬쳐,2014-05-04,82,20,3,8,0,5,0,277692,11179,5500,5500,2000,30250,43250,1650,40,19800
91,한식,돼지만,찰만f&c,2018-09-15,30,7,1,7,1,0,0,766992,11185,11000,5500,3000,148500,168000,1430,165,71500
92,한식,대패만,찰만f&c,2018-04-04,35,4,1,1,0,0,0,0,0,5500,5500,3000,137500,151500,1760,132,70400
93,한식,갈비만,찰만f&c,2018-02-15,37,7,1,3,0,0,0,1338760,11900,11000,5500,3000,264000,283500,1430,330,143000
94,한식,육구운본부,피씨에스코리아,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3300,2200,2000,31350,38850,1320,33,13200
95,한식,비돈이제돈이,피씨에스코리아,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3300,2200,2000,31350,38850,10,4356,13200
96,한식,위대한찜닭,착한먹거리,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,5500,3300,5000,29700,43500,1870,33,18700
97,한식,똥집이야기,똥집이야기,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,5500,5500,2000,46000,59000,1320,50,19800
98,한식,육식청년,(주)달구지푸드,가맹사업 개시 전,0,0,47,0,0,0,0,0,0,3300,2200,2000,45100,52600,1320,50,19800
99,한식,대패막창,(주)달구지푸드,가맹사업 개시 전,0,0,47,0,0,0,0,0,0,3300,2000,2000,45100,52400,1320,50,19800
100,한식,소문난밥상,(주)에스비에프앤비,2020-06-29,9,0,0,0,0,0,0,0,0,5500,3300,2000,12410,23210,0,33,0
101,한식,아구킹,(주)바른에프앤디,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,22000,11000,0,121000,154000,1800,132,72000
102,한식,유가솜씨닭갈비,맛모아식품,2020-08-15,7,0,5,0,0,0,0,0,0,11000,2200,0,103950,117150,1650,132,66000
103,한식,포장맛차,포장맛차,2020-04-01,11,0,1,0,0,0,0,0,0,5500,11000,5000,58300,79800,1320,99,39600
104,한식,제줏간,제줏간,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,5500,3300,3000,117400,129200,1760,132,70400
105,한식,돈애반해,(주)푸드로,2020-04-05,11,0,26,0,0,0,0,0,0,7700,3300,3000,98000,112000,1200,132,48000
106,한식,한식마을,푸드팩토리,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3300,1100,1000,29700,35100,1650,33,16500
107,한식,한근숯불닭갈비,(주)비에스인큐,2020-09-03,6,0,3,0,0,0,0,0,0,7700,3300,0,65890,76890,1430,66,28600
108,한식,특수부돼,특수부돼,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3300,4400,2000,68750,78450,1650,66,33000
109,한식,육회에반한꼬막,(주)야푸드,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,5500,3300,3000,59400,71200,1980,50,29700
110,한식,바른찌개,솔든코리아,2020-02-07,13,0,1,0,0,0,0,0,0,5500,2200,2000,69300,79000,2200,66,44000
111,한식,집으로 가는 식당 GO집,(주)씨에프에프씨,가맹사업 개시 전,0,0,9,0,0,0,0,0,0,0,0,0,28160,28160,1210,33,12100
112,한식,오십이도칼국수,오십이도,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,3300,2000,108669,119469,1870,99,56100
113,한식,숯불에구웠삼겹,델리홈,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3300,2200,1000,34100,40600,1320,33,13200
114,한식,혼밥또시락,내가먹F&B,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,5500,5000,33000,49000,1500,33,15000
115,한식,회장님댁 국밥,(주)민컴퍼니,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,5500,2000,39160,52160,1870,33,18700
116,한식,회장님댁 갑오징어,(주)민컴퍼니,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,5500,2000,39160,52160,1870,33,18700
117,한식,고기주택,부라보F&B,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,5500,3300,2000,75350,86150,1650,82,41250
118,한식,고기를사랑하는집,고기를사랑하는집,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,11000,5500,3000,118800,138300,1650,132,66000
119,한식,호구비빔밥&김치찌개,제이제이푸드,2020-06-19,9,0,0,0,0,0,0,0,0,2200,1100,0,31590,34890,1500,50,22500
120,한식,대국,쉐프의연구소,2020-10-15,5,0,1,0,0,0,0,0,0,5500,1100,0,41800,48400,1980,33,19800
121,한식,뚱보아구찜&해물탕,쉐프의연구소,2020-10-15,5,0,1,0,0,0,0,0,0,5500,1100,0,41800,48400,1980,33,19800
122,한식,이츠닭,(주)동네사람들,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3300,2200,2000,29700,37200,1571,23,11000
