한식,흰눈함흥냉면,전라남도,나주시,이창동,126.709476757488,34.9969274505048
한식,황토가든,전라남도,담양군,대전면,126.881418900834,35.2868074747899
한식,3대곰탕,전라남도,장흥군,장흥읍,126.902840192945,34.6754484445537
한식,중앙감자탕,전라남도,무안군,무안읍,126.477847682085,34.9868707975578
한식,감나무집,전라남도,담양군,수북면,126.934044508261,35.3001272334607
한식,홍도자연산계절맛집,전라남도,목포시,하당동,126.418532716075,34.8035502562077
한식,죽녹원,전라남도,여수시,소라면,127.63780720929,34.7646342180725
한식,찬도리맛집,전라남도,광양시,광양읍,127.579812849167,34.9643240620155
한식,삼계원,전라남도,목포시,연동,126.39532036892,34.8002537897491
한식,정화네돈뚜껑,전라남도,장성군,북하면,126.882423006591,35.4079413691658
한식,삼식이네숯불갈비,전라남도,함평군,함평읍,126.51959327653,35.0630923488747
한식,삼천다실,전라남도,여수시,광림동,127.717670815731,34.7589587804731
한식,커피하우스,전라남도,구례군,산동면,127.460243533305,35.3186106910397
한식,태백산관광회관,전라남도,담양군,월산면,126.922721713252,35.3455729577652
한식,행복한정식,전라남도,곡성군,옥과면,127.136309376481,35.27542020236
한식,일품식당,전라남도,순천시,도사동,127.508317295171,34.8872325918627
한식,송이족발보쌈,전라남도,여수시,쌍봉동,127.665481550749,34.7637397701727
한식,엄마네해장국,전라남도,목포시,하당동,126.421829974352,34.8140219940492
한식,한일관,전라남도,여수시,대교동,127.72803158137,34.7306481276765
한식,작은나라이야기,전라남도,목포시,용당2동,126.399040918548,34.8045032000676
한식,자연가든,전라남도,완도군,군외면,126.703318121348,34.3960666959435
한식,회본좌,전라남도,광양시,광양읍,127.579630479081,34.982875555797
한식,통큰소,전라남도,나주시,성북동,126.717917224327,35.0407702465701
한식,한일식당,전라남도,목포시,유달동,126.372979136603,34.7805235439182
한식,정회전문점,전라남도,해남군,송지면,126.527657750397,34.2989841472082
한식,황토맛집,전라남도,순천시,덕연동,127.516530554999,34.9474476299189
한식,원풍식당,전라남도,완도군,완도읍,126.748030092646,34.3168140690151
한식,만나식당,전라남도,영암군,영암읍,126.697983437724,34.8009029658111
한식,신전주식당,전라남도,구례군,마산면,127.488376505895,35.243437878131
한식,엉바구,전라남도,여수시,삼일동,127.740597772607,34.8326258980163
한식,보니또,전라남도,목포시,부흥동,126.438171427105,34.799423208511
한식,가야식당,전라남도,광양시,광양읍,127.5808228531,34.9874681199036
한식,38점빵,전라남도,구례군,구례읍,127.470100417476,35.2101508861093
한식,꼬치이야기,전라남도,여수시,문수동,127.697402997403,34.7513375023807
한식,목원식육식당,전라남도,목포시,목원동,126.381330973225,34.7942276118134
한식,금성,전라남도,무안군,해제면,126.29458172631,35.1162350800604
한식,대현네식당,전라남도,해남군,현산면,126.553495552178,34.4604091476308
한식,백세시대,전라남도,영광군,영광읍,126.498928799027,35.2768970597283
한식,뚝배기순대국밥,전라남도,목포시,만호동,126.380797444188,34.7823944982598
한식,조봉순상무국밥,전라남도,담양군,담양읍,126.982332407493,35.3213829604426
한식,맛찬들왕소금구이,전라남도,순천시,왕조1동,127.519820555923,34.9577644161025
한식,육장갈비하당점,전라남도,목포시,신흥동,126.434044817546,34.7997938225247
한식,피자투어,전라남도,해남군,문내면,126.313503340178,34.5917859961697
한식,장터식당,전라남도,영광군,법성면,126.445783670584,35.3615077826008
한식,공단국밥,전라남도,광양시,옥곡면,127.71695870258,34.9766475212309
한식,태양가든,전라남도,광양시,옥룡면,127.596558558442,35.0887548019336
한식,W다호가든,전라남도,영암군,삼호읍,126.388681331439,34.7398819706409
한식,다모테,전라남도,보성군,벌교읍,127.345928737382,34.8434764004249
한식,투가리,전라남도,순천시,향동,127.483584861441,34.956579085323
한식,술짱,전라남도,고흥군,도양읍,127.140373954598,34.5279778619909
한식,백운산가든,전라남도,광양시,옥룡면,127.597000250896,35.088143286358
한식,다와,전라남도,광양시,광양읍,127.610686210306,34.970448737034
한식,키라쿠,전라남도,영암군,삼호읍,126.472170643831,34.74526670162
한식,문가네육개장,전라남도,목포시,부주동,126.44588390861,34.8094371425593
한식,누나네밥집,전라남도,영암군,삼호읍,126.454259690314,34.7559114221418
한식,임마누엘,전라남도,목포시,용당1동,126.394604882283,34.8050306446622
한식,힐링,전라남도,여수시,화양면,127.611724364496,34.7030985425646
한식,다복양고기,전라남도,영암군,삼호읍,126.45482693984,34.7524302461362
한식,화궁,전라남도,순천시,해룡면,127.551288462473,34.9278478500296
한식,곱창가,전라남도,목포시,신흥동,126.430947164798,34.7983387541803
한식,놀부보쌈앤족발북항점,전라남도,목포시,원산동,126.374901808439,34.8066980174254
한식,불갑옛날손두부,전라남도,영광군,불갑면,126.526320505789,35.2124552106539
한식,이동돼지갈비,전라남도,해남군,산이면,126.498756515829,34.6228349586785
한식,이가네뚝배기,전라남도,목포시,삼학동,126.403264235825,34.7929039134997
한식,일미생삽겹살,전라남도,담양군,담양읍,126.984945764921,35.3155550161523
한식,전원회관,전라남도,화순군,능주면,126.962199632464,34.9848202263214
한식,중앙식당,전라남도,고흥군,도화면,127.321063777208,34.510553667356
한식,생선나라,전라남도,목포시,연산동,126.370631300222,34.814347604872
한식,전주콩나루콩나물국밥,전라남도,여수시,시전동,127.672430604177,34.7578538446729
한식,장수식당,전라남도,보성군,보성읍,127.080504877392,34.7702921580485
한식,정가네왕족발,전라남도,나주시,금남동,126.715793315986,35.0238107500257
한식,장진숯불구이,전라남도,장흥군,장흥읍,126.906117264814,34.6784977807349
한식,해물나라,전라남도,해남군,송지면,126.521517522411,34.3703777227431
