청춘얼큰이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100670
오날덕,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100642
고래섬,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100624
청춘국물닭발,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100614
잠바주스,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100576
파스쿠찌,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100568
뉴욕꽈배기,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100514
킹스킹치킨피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100510
찐곱도리식당,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100504
성수옥아궁지,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100374
성수옥솟대해장국,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100372
무인다방,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100266
허광웅의 아구세상,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100014
샤오당쟈,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91339
천재치킨&탕수육,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91327
청연,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91235
찌개엔,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91211
내이름은장어,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91195
육겹살,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91182
바니바니,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91174
탕수신짬뽕,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90721
육터닭,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90431
아띠블라썸,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90428
깐풍전설,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90423
고구려찜닭,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90422
엑시트피자(EXIT PIZZA),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89786
커피박스,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101876
BnB치킨&떡볶이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101828
디디치킨(DD치킨),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101492
의춘숯불닭갈비,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101328
P시리베이커리,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101322
조선팔도 팔도국밥,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101208
막창사냥꾼,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101178
육회천지,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101150
마몽로제떡볶이,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100948
임떡,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100896
교동면옥,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100792
하비랑국밥,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100622
족발선수,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100620
